time|deviceName|process|description|processName|timeWindow|numberOfOccurrence|processId
02:17:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-13043+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:17:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-13043+AF0-| Service exited with abnormal code: 78||||
02:19:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-13044+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:19:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-13044+AF0-| Service exited with abnormal code: 78||||
02:20:54|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.signpost+AF8-reporter.13053| Failed to bootstrap path: path +AD0- /usr/libexec/signpost+AF8-reporter, error +AD0- 108: Invalid path||||
02:23:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-13080+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:23:22|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
02:23:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-13080+AF0-| Service exited with abnormal code: 78||||
02:24:55|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.installer.13095| Failed to bootstrap path: path +AD0- /usr/sbin/installer, error +AD0- 2: No such file or directory||||
02:27:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-20333+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:27:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-20333+AF0-| Service exited with abnormal code: 78||||
02:29:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-24366+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:29:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-24366+AF0-| Service exited with abnormal code: 78||||
02:29:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.installer.24374| Failed to bootstrap path: path +AD0- /usr/sbin/installer, error +AD0- 2: No such file or directory||||
02:33:22|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
02:33:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-35854+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:33:22|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-35854+AF0-| Service exited with abnormal code: 78||||
02:35:40|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.installer.39523| Failed to bootstrap path: path +AD0- /usr/sbin/installer, error +AD0- 2: No such file or directory||||
02:36:45|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-41579+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:36:45|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-41579+AF0-| Service exited with abnormal code: 78||||
02:38:45|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-48653+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:38:45|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-48653+AF0-| Service exited with abnormal code: 78||||
02:44:38|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
02:44:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52293+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:44:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52293+AF0-| Service exited with abnormal code: 78||||
02:46:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52294+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:46:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52294+AF0-| Service exited with abnormal code: 78||||
02:48:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52295+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:48:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52295+AF0-| Service exited with abnormal code: 78||||
02:51:29|BBAOMACBOOKAIR2|(com.adobe.ARMDCHelper.cc24aef4a1b90ed56a725c38014c95072f92651fb65e1bf9c8e43c37a23d420d+AFs-52297+AF0-| Service exited with abnormal code: 111||||
02:52:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52299+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:52:55|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52299+AF0-| Service exited with abnormal code: 78||||
02:55:58|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
02:56:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52305+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:56:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52305+AF0-| Service exited with abnormal code: 78||||
02:58:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52308+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
02:58:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52308+AF0-| Service exited with abnormal code: 78||||
03:02:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52309+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:02:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52309+AF0-| Service exited with abnormal code: 78||||
03:04:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52313+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:04:04|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52313+AF0-| Service exited with abnormal code: 78||||
03:05:59|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
03:07:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52323+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:07:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52323+AF0-| Service exited with abnormal code: 78||||
03:11:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52324+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:11:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52324+AF0-| Service exited with abnormal code: 78||||
03:12:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52325+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:12:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52325+AF0-| Service exited with abnormal code: 78||||
03:14:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52349+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:14:30|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52349+AF0-| Service exited with abnormal code: 78||||
03:16:06|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.52359| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
03:16:06|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
03:18:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52366+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:18:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52366+AF0-| Service exited with abnormal code: 78||||
03:22:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52376+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:22:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52376+AF0-| Service exited with abnormal code: 78||||
03:24:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52377+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:24:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52377+AF0-| Service exited with abnormal code: 78||||
03:28:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52382+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:28:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52382+AF0-| Service exited with abnormal code: 78||||
03:28:32|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
03:29:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fud.52389| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fud, error +AD0- 2: No such file or directory||||
03:33:37|BBAOMACBOOKAIR2|syncdefaultsd+AFs-52395+AF0-| objc+AFs-52395+AF0- Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
03:33:37|BBAOMACBOOKAIR2|syncdefaultsd+AFs-52395+AF0-| objc+AFs-52395+AF0- Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
03:35:03|BBAOMACBOOKAIR2|(com.apple.bsd.dirhelper+AFs-52396+AF0-| Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap+AF8-check+AF8-in( com.apple.bsd.dirhelper||||
03:36:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52419+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:36:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52419+AF0-| Service exited with abnormal code: 78||||
03:38:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52420+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:38:32|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
03:38:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52420+AF0-| Service exited with abnormal code: 78||||
03:42:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52424+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:42:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52424+AF0-| Service exited with abnormal code: 78||||
03:45:42|BBAOMACBOOKAIR2|syncdefaultsd+AFs-52441+AF0-| objc+AFs-52441+AF0- Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
03:45:42|BBAOMACBOOKAIR2|syncdefaultsd+AFs-52441+AF0-| objc+AFs-52441+AF0- Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
03:46:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52443+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:46:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52443+AF0-| Service exited with abnormal code: 78||||
03:50:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52444+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:50:32|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52444+AF0-| Service exited with abnormal code: 78||||
03:50:32|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
03:59:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52459+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
03:59:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52459+AF0-| Service exited with abnormal code: 78||||
04:00:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52463+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:00:53|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
04:00:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52463+AF0-| Service exited with abnormal code: 78||||
04:01:51|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.52473| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
04:02:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52478+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:02:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52478+AF0-| Service exited with abnormal code: 78||||
04:06:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52484+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:06:53|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52484+AF0-| Service exited with abnormal code: 78||||
04:10:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52486+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:10:54|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
04:10:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52486+AF0-| Service exited with abnormal code: 78||||
04:14:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52503+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:14:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52503+AF0-| Service exited with abnormal code: 78||||
04:22:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52515+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:22:54|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
04:22:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52515+AF0-| Service exited with abnormal code: 78||||
04:24:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52516+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:24:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52516+AF0-| Service exited with abnormal code: 78||||
04:28:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52523+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:28:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52523+AF0-| Service exited with abnormal code: 78||||
04:31:59|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.52534| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
04:32:00|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.52548| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
04:32:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52561+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:32:54|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
04:32:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52561+AF0-| Service exited with abnormal code: 78||||
04:40:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52570+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:40:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52570+AF0-| Service exited with abnormal code: 78||||
04:42:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52575+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:42:54|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
04:42:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52575+AF0-| Service exited with abnormal code: 78||||
04:44:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52591+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:44:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52591+AF0-| Service exited with abnormal code: 78||||
04:48:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52606+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:48:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52606+AF0-| Service exited with abnormal code: 78||||
04:52:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52609+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:52:54|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
04:52:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52609+AF0-| Service exited with abnormal code: 78||||
04:56:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52616+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
04:56:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52616+AF0-| Service exited with abnormal code: 78||||
05:02:10|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.52624| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
05:04:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52629+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:04:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52629+AF0-| Service exited with abnormal code: 78||||
05:04:54|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
05:06:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52635+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:06:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52635+AF0-| Service exited with abnormal code: 78||||
05:08:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52636+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:08:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52636+AF0-| Service exited with abnormal code: 78||||
05:12:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52638+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:12:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52638+AF0-| Service exited with abnormal code: 78||||
05:15:20|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
05:16:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52665+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:16:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52665+AF0-| Service exited with abnormal code: 78||||
05:20:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52668+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:20:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52668+AF0-| Service exited with abnormal code: 78||||
05:25:57|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
05:28:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52675+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:28:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52675+AF0-| Service exited with abnormal code: 78||||
05:30:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52677+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:30:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52677+AF0-| Service exited with abnormal code: 78||||
05:32:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52682+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:32:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52682+AF0-| Service exited with abnormal code: 78||||
05:36:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52684+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:36:54|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
05:36:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52684+AF0-| Service exited with abnormal code: 78||||
05:40:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52687+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:40:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52687+AF0-| Service exited with abnormal code: 78||||
05:44:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52704+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
05:44:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52704+AF0-| Service exited with abnormal code: 78||||
05:50:09|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.52710| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
05:50:09|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
05:52:54|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-52715+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
